state_key,loss,n_cycles,step_fraction,decay_factor,loss_type,huber_delta,relative_floor_frac,relative_floor_abs
decrease|increase|narrow_optimum|lower_sensitivity|higher_sensitivity|none|lower_sensitivity|shift_warm|higher_sensitivity|none,0.4539733687623449,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_resp_cost|decrease|decrease|shift_cold|lower_sensitivity|lower_resp_cost,0.4961274698108911,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_resp_cost|decrease|decrease|widen_optimum|lower_sensitivity|higher_resp_cost,0.49373603452271303,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_resp_cost|decrease|lower_sensitivity|narrow_optimum|increase|higher_resp_cost,0.4796191107022096,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_resp_cost|decrease|lower_sensitivity|shift_cold|none|higher_resp_cost,0.48731873375896684,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_resp_cost|increase|decrease|widen_optimum|lower_sensitivity|more_fruit_growth,0.4917903473407064,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_resp_cost|increase|increase|none|none|none,0.4808436641177963,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_resp_cost|increase|increase|shift_warm|increase|none,0.4584379069517413,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_resp_cost|increase|none|narrow_optimum|decrease|higher_sensitivity,0.497794289368573,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_resp_cost|none|increase|widen_optimum|increase|lower_sensitivity,0.45854133518636386,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_resp_cost|none|none|shift_warm|lower_sensitivity|lower_resp_cost,0.4926806516263995,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|decrease|higher_sensitivity|widen_optimum|lower_sensitivity|higher_resp_cost,0.49400791456066284,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|decrease|lower_sensitivity|shift_cold|increase|none,0.4795299623311146,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|increase|lower_sensitivity|narrow_optimum|increase|none,0.47965850116966596,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|increase|lower_sensitivity|none|decrease|more_fruit_growth,0.49659814370033306,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|none|decrease|shift_cold|none|higher_sensitivity,0.4879102703976062,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|none|decrease|shift_cold|none|more_fruit_growth,0.4860855427218944,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|none|higher_sensitivity|shift_warm|decrease|lower_resp_cost,0.49588980331556165,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|none|higher_sensitivity|widen_optimum|increase|none,0.4605647730687643,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|none|higher_sensitivity|widen_optimum|none|more_fruit_growth,0.47362587887560487,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|none|increase|shift_warm|none|higher_sensitivity,0.47707402938924964,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|none|increase|widen_optimum|increase|more_fruit_growth,0.4537778076984273,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|none|lower_sensitivity|shift_warm|decrease|none,0.49610158781213537,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|none|lower_sensitivity|widen_optimum|increase|more_fruit_growth,0.4539646884830864,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|lower_sensitivity|none|none|widen_optimum|lower_sensitivity|lower_sensitivity,0.4934533577394618,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|more_fruit_growth|increase|increase|shift_warm|increase|more_veg_growth,0.4537773947482511,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|more_fruit_growth|none|decrease|shift_warm|none|none,0.47231938198020423,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|more_veg_growth|decrease|increase|narrow_optimum|increase|higher_sensitivity,0.48379813362152185,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|more_veg_growth|decrease|lower_sensitivity|narrow_optimum|increase|none,0.483902055676471,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|more_veg_growth|increase|higher_sensitivity|shift_cold|lower_sensitivity|higher_resp_cost,0.49721665336835774,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|more_veg_growth|increase|lower_sensitivity|shift_cold|lower_sensitivity|more_fruit_growth,0.49665867921072543,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|more_veg_growth|increase|none|widen_optimum|increase|lower_resp_cost,0.4670670041364644,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|more_veg_growth|none|decrease|none|none|more_fruit_growth,0.48476112985769015,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|more_veg_growth|none|decrease|shift_cold|higher_sensitivity|lower_resp_cost,0.4790116793459225,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|more_veg_growth|none|increase|narrow_optimum|decrease|higher_resp_cost,0.49849827036131605,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|none|decrease|increase|shift_cold|decrease|more_fruit_growth,0.49761992187058773,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|none|increase|higher_sensitivity|narrow_optimum|lower_sensitivity|more_fruit_growth,0.4958024684055278,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|none|increase|higher_sensitivity|none|lower_sensitivity|more_fruit_growth,0.49397156079341836,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|none|none|decrease|none|higher_sensitivity|lower_resp_cost,0.4641836899458478,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|lower_sensitivity|none|none|decrease|shift_warm|none|higher_resp_cost,0.4791593306375803,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|higher_resp_cost|decrease|higher_sensitivity|widen_optimum|lower_sensitivity|lower_resp_cost,0.46104369192406786,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|higher_resp_cost|increase|higher_sensitivity|none|increase|higher_resp_cost,0.459740247376871,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|higher_resp_cost|increase|higher_sensitivity|shift_warm|none|lower_resp_cost,0.45061491120453784,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|higher_resp_cost|increase|none|shift_cold|lower_sensitivity|higher_sensitivity,0.47822815814966524,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|higher_resp_cost|none|decrease|shift_warm|decrease|more_veg_growth,0.47764244054887733,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|higher_resp_cost|none|none|none|none|lower_resp_cost,0.4627400246445886,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|higher_sensitivity|decrease|increase|shift_warm|higher_sensitivity|lower_resp_cost,0.4274674433308911,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|higher_sensitivity|decrease|none|narrow_optimum|none|higher_sensitivity,0.4741097883543845,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|higher_sensitivity|increase|increase|none|higher_sensitivity|lower_sensitivity,0.4415572950033175,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|higher_sensitivity|increase|increase|shift_cold|decrease|higher_resp_cost,0.48636284787177525,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|higher_sensitivity|increase|none|narrow_optimum|decrease|more_veg_growth,0.4875659638712952,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|lower_resp_cost|decrease|decrease|none|increase|higher_sensitivity,0.45697666768714235,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|lower_sensitivity|increase|increase|narrow_optimum|none|lower_resp_cost,0.47252108492359507,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|lower_sensitivity|none|increase|shift_warm|decrease|more_veg_growth,0.4757464383045835,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|lower_sensitivity|none|increase|shift_warm|none|lower_sensitivity,0.45024211943367504,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|lower_sensitivity|none|increase|widen_optimum|increase|lower_resp_cost,0.44319024553077563,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|lower_sensitivity|none|lower_sensitivity|narrow_optimum|higher_sensitivity|more_veg_growth,0.4610105071879702,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|lower_sensitivity|none|none|narrow_optimum|higher_sensitivity|none,0.4604958755425756,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_fruit_growth|decrease|lower_sensitivity|narrow_optimum|lower_sensitivity|higher_resp_cost,0.47299342046997556,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_fruit_growth|decrease|none|none|lower_sensitivity|lower_resp_cost,0.4597764830497349,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_fruit_growth|decrease|none|shift_warm|increase|higher_resp_cost,0.4272605975044308,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_fruit_growth|increase|increase|none|none|none,0.4496490608427182,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_veg_growth|decrease|decrease|shift_warm|none|more_veg_growth,0.4659782785655846,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_veg_growth|decrease|lower_sensitivity|none|none|more_veg_growth,0.4727027255068789,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_veg_growth|decrease|none|narrow_optimum|lower_sensitivity|lower_resp_cost,0.4820538836884069,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_veg_growth|decrease|none|shift_cold|increase|more_veg_growth,0.4778451212877963,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_veg_growth|increase|decrease|narrow_optimum|none|higher_sensitivity,0.4782121328325399,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_veg_growth|increase|higher_sensitivity|shift_warm|lower_sensitivity|higher_sensitivity,0.46590042405631577,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_veg_growth|increase|increase|none|none|lower_resp_cost,0.4663258786448387,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_veg_growth|increase|lower_sensitivity|shift_warm|lower_sensitivity|lower_resp_cost,0.4648105509633071,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_veg_growth|none|lower_sensitivity|narrow_optimum|increase|more_fruit_growth,0.4705885242771027,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|more_veg_growth|none|none|shift_cold|higher_sensitivity|more_fruit_growth,0.4597838370089328,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|none|decrease|decrease|narrow_optimum|increase|more_fruit_growth,0.4645391556683102,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|none|decrease|decrease|shift_warm|lower_sensitivity|more_veg_growth,0.46412385383158145,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|none|decrease|increase|widen_optimum|increase|higher_resp_cost,0.44581768588212917,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|none|decrease|lower_sensitivity|none|higher_sensitivity|more_fruit_growth,0.43340193655660064,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|none|none|decrease|widen_optimum|decrease|higher_sensitivity,0.4740905928277708,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|none|none|increase|widen_optimum|none|none,0.44980229147963807,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|narrow_optimum|none|none|none|none|narrow_optimum|decrease|higher_resp_cost,0.4869855531031399,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|higher_resp_cost|decrease|decrease|narrow_optimum|none|more_veg_growth,0.4898347248799073,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|higher_resp_cost|decrease|higher_sensitivity|narrow_optimum|higher_sensitivity|higher_sensitivity,0.47287535151428917,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|higher_resp_cost|decrease|lower_sensitivity|shift_warm|none|more_veg_growth,0.4845056611927115,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|higher_resp_cost|decrease|lower_sensitivity|widen_optimum|higher_sensitivity|higher_sensitivity,0.46105755302548995,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|higher_resp_cost|increase|higher_sensitivity|shift_warm|decrease|none,0.49606979490724307,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|higher_resp_cost|increase|higher_sensitivity|shift_warm|none|lower_resp_cost,0.48178381526852193,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|higher_resp_cost|none|decrease|narrow_optimum|decrease|more_fruit_growth,0.49710285738982735,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|higher_sensitivity|increase|higher_sensitivity|none|none|more_fruit_growth,0.48177058044230675,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|higher_sensitivity|increase|higher_sensitivity|shift_cold|higher_sensitivity|more_veg_growth,0.47189663312894875,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|higher_sensitivity|increase|lower_sensitivity|shift_cold|lower_sensitivity|more_veg_growth,0.4967650946142382,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_resp_cost|decrease|decrease|widen_optimum|higher_sensitivity|more_fruit_growth,0.45175012257328584,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_resp_cost|decrease|increase|narrow_optimum|decrease|lower_resp_cost,0.4968050126756258,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_resp_cost|decrease|increase|shift_cold|none|lower_sensitivity,0.48613029053717227,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_resp_cost|decrease|lower_sensitivity|none|increase|lower_resp_cost,0.4586131261036239,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_resp_cost|increase|higher_sensitivity|widen_optimum|lower_sensitivity|higher_sensitivity,0.4941552502847066,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_resp_cost|increase|lower_sensitivity|none|higher_sensitivity|higher_sensitivity,0.4614711382344816,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_resp_cost|none|higher_sensitivity|narrow_optimum|increase|more_veg_growth,0.4685954345677316,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_resp_cost|none|higher_sensitivity|widen_optimum|lower_sensitivity|more_fruit_growth,0.493386047439099,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_resp_cost|none|increase|shift_cold|none|more_fruit_growth,0.4841154965959456,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_resp_cost|none|none|none|none|more_fruit_growth,0.48068634485609335,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_sensitivity|decrease|decrease|narrow_optimum|higher_sensitivity|none,0.4723947522353395,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_sensitivity|decrease|none|none|lower_sensitivity|none,0.49568666780158704,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_sensitivity|increase|higher_sensitivity|narrow_optimum|none|more_veg_growth,0.4882322971240182,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_sensitivity|increase|higher_sensitivity|none|increase|more_fruit_growth,0.45448670019608756,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_sensitivity|none|decrease|narrow_optimum|lower_sensitivity|none,0.49657385986229324,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|lower_sensitivity|none|increase|shift_warm|none|higher_sensitivity,0.4812981632429414,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_fruit_growth|decrease|decrease|shift_warm|increase|lower_sensitivity,0.44658070083592905,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_fruit_growth|decrease|higher_sensitivity|shift_warm|lower_sensitivity|higher_sensitivity,0.493317369701784,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_fruit_growth|increase|decrease|none|decrease|more_veg_growth,0.4959936212895903,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_fruit_growth|increase|higher_sensitivity|none|none|lower_sensitivity,0.4800168027750967,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_fruit_growth|increase|increase|widen_optimum|none|none,0.47642622830536946,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_fruit_growth|none|increase|shift_warm|lower_sensitivity|lower_sensitivity,0.49331879578962495,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_fruit_growth|none|increase|shift_warm|none|higher_sensitivity,0.4765592502807594,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_veg_growth|decrease|lower_sensitivity|widen_optimum|none|lower_resp_cost,0.48486419275548603,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_veg_growth|decrease|none|shift_cold|none|higher_resp_cost,0.4904230028706584,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_veg_growth|decrease|none|shift_warm|lower_sensitivity|lower_resp_cost,0.49594383011362386,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_veg_growth|increase|increase|narrow_optimum|higher_sensitivity|lower_resp_cost,0.4750547588448571,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_veg_growth|increase|none|narrow_optimum|lower_sensitivity|more_veg_growth,0.4977040734367149,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_veg_growth|none|decrease|widen_optimum|none|higher_sensitivity,0.48553903871588694,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|more_veg_growth|none|decrease|widen_optimum|none|lower_resp_cost,0.4849930049847834,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|none|decrease|decrease|widen_optimum|lower_sensitivity|higher_resp_cost,0.4952938291449327,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|none|decrease|higher_sensitivity|shift_warm|higher_sensitivity|lower_sensitivity,0.45916173568682545,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|none|decrease|increase|none|none|higher_resp_cost,0.48479714647982636,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|none|decrease|none|shift_cold|none|none,0.4872530378425402,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|none|none|higher_sensitivity|shift_cold|increase|more_veg_growth,0.47002007194242856,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|none|none|higher_sensitivity|shift_warm|higher_sensitivity|more_fruit_growth,0.45152819265235444,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|none|none|higher_sensitivity|widen_optimum|higher_sensitivity|more_fruit_growth,0.45124454189314983,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|none|none|higher_sensitivity|widen_optimum|increase|more_fruit_growth,0.44724538509036754,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|decrease|none|none|increase|widen_optimum|increase|none,0.454363384990026,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|higher_resp_cost|decrease|higher_sensitivity|none|none|more_veg_growth,0.3983161506378275,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|higher_resp_cost|increase|decrease|none|decrease|higher_sensitivity,0.4447875556883516,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|higher_resp_cost|increase|decrease|shift_warm|lower_sensitivity|higher_resp_cost,0.4064669948567243,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|higher_resp_cost|none|decrease|none|increase|more_veg_growth,0.3869498069992414,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|higher_sensitivity|decrease|higher_sensitivity|narrow_optimum|lower_sensitivity|more_veg_growth,0.43057001770090797,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|higher_sensitivity|decrease|increase|none|increase|lower_resp_cost,0.3936203432829271,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|higher_sensitivity|increase|decrease|shift_cold|none|lower_resp_cost,0.4094552478711073,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|higher_sensitivity|increase|increase|widen_optimum|decrease|more_fruit_growth,0.4183247827544634,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|higher_sensitivity|increase|lower_sensitivity|shift_warm|decrease|more_veg_growth,0.4325907314774747,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|higher_sensitivity|none|higher_sensitivity|shift_cold|none|higher_resp_cost,0.4119461369028768,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|higher_sensitivity|none|lower_sensitivity|shift_cold|decrease|higher_resp_cost,0.4528126450188766,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_resp_cost|decrease|decrease|shift_cold|increase|more_fruit_growth,0.3855673081831101,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_resp_cost|decrease|decrease|widen_optimum|lower_sensitivity|higher_sensitivity,0.401998361119375,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_resp_cost|decrease|higher_sensitivity|narrow_optimum|none|none,0.41081735564168204,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_resp_cost|decrease|lower_sensitivity|narrow_optimum|none|more_veg_growth,0.4086959011870224,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_resp_cost|increase|higher_sensitivity|shift_warm|higher_sensitivity|higher_resp_cost,0.3678029412709313,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_resp_cost|none|higher_sensitivity|narrow_optimum|higher_sensitivity|higher_sensitivity,0.39562374061990885,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_resp_cost|none|lower_sensitivity|shift_cold|higher_sensitivity|more_fruit_growth,0.37969905182670943,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_sensitivity|decrease|decrease|shift_cold|higher_sensitivity|higher_resp_cost,0.40157163055339334,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_sensitivity|increase|decrease|none|none|lower_resp_cost,0.39546132615394275,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_sensitivity|increase|higher_sensitivity|widen_optimum|decrease|more_veg_growth,0.4323403197072171,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_sensitivity|increase|lower_sensitivity|widen_optimum|none|none,0.3794623919060338,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_sensitivity|increase|none|widen_optimum|decrease|lower_sensitivity,0.4329950488025666,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_sensitivity|none|decrease|none|higher_sensitivity|higher_sensitivity,0.3846888881382576,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
decrease|increase|none|higher_sensitivity|lower_sensitivity|none|decrease|shift_cold|decrease|higher_sensitivity,0.4525172063582008,2,0.15,0.5,huber_relative,1.0,0.05,1e-06
